Obs10299.3_VD040cm_I1_T12_F0042 6 NaN 
Obs10299.3_VD040cm_I1_T12_F0048 6 NaN 
Obs10299.3_VD040cm_I1_T12_F0054 6 NaN 
Obs10299.3_VD040cm_I1_T12_F0060 6 NaN 
Obs10299.3_VD040cm_I1_T12_F0066 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0006 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0024 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0030 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0036 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0042 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0048 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0054 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0060 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0066 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0072 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0096 6 NaN 
Obs10299.3_VD040cm_I1_T13_F0138 6 NaN 
Obs10299.3_VD040cm_I2_T02_F0054 5 NaN 
Obs10299.3_VD040cm_I2_T02_F0060 5 NaN 
Obs10299.3_VD040cm_I4_T01_F0054 6 NaN 
Obs10299.3_VD040cm_I4_T01_F0144 6 NaN 
Obs10299.3_VD040cm_I4_T01_F0246 6 NaN 
Obs10299.3_VD040cm_I4_T01_F0252 6 NaN 
Obs10299.3_VD040cm_I4_T01_F0276 6 NaN 
Obs10299.3_VD040cm_I4_T01_F0294 6 NaN 
Obs10299.3_VD040cm_I4_T01_F0300 6 NaN 
Obs10299.3_VD040cm_I4_T01_F0390 6 NaN 
Obs10299.3_VD040cm_I4_T02_F0024 6 NaN 
Obs10299.3_VD040cm_I4_T03_F0036 6 NaN 
Obs10299.3_VD150cm_I3_T08_F0054 5 NaN 
