Obs10044.2_VD40cm_I1_T11_F6 1 NaN 
Obs10044.2_VD40cm_I1_T11_F12 1 NaN 
Obs10044.2_VD40cm_I1_T11_F18 1 NaN 
Obs10044.2_VD40cm_I1_T11_F24 1 NaN 
Obs10044.2_VD40cm_I1_T11_F30 1 NaN 
Obs10044.2_VD40cm_I1_T11_F36 1 NaN 
Obs10044.2_VD40cm_I1_T11_F42 1 NaN 
Obs10044.2_VD40cm_I1_T11_F48 1 NaN 
Obs10044.2_VD40cm_I1_T11_F54 1 NaN 
Obs10044.2_VD40cm_I1_T11_F60 1 NaN 
Obs10044.2_VD40cm_I1_T11_F66 1 NaN 
Obs10044.2_VD40cm_I1_T11_F72 1 NaN 
Obs10044.2_VD40cm_I1_T11_F78 1 NaN 
Obs10044.2_VD40cm_I1_T11_F84 1 NaN 
Obs10044.2_VD40cm_I1_T11_F90 1 NaN 
Obs10044.2_VD40cm_I1_T11_F96 1 NaN 
Obs10044.2_VD150cm_I1_T11_F6 1 NaN 
Obs10044.2_VD150cm_I1_T11_F12 4 NaN 
Obs10044.2_VD150cm_I1_T11_F18 4 NaN 
Obs10044.2_VD150cm_I1_T11_F24 4 NaN 
Obs10044.2_VD150cm_I1_T11_F30 4 NaN 
Obs10044.2_VD150cm_I1_T11_F36 4 NaN 
Obs10044.2_VD150cm_I1_T11_F42 4 NaN 
Obs10044.2_VD150cm_I1_T11_F48 4 NaN 
Obs10044.2_VD150cm_I1_T11_F54 4 NaN 
Obs10044.2_VD150cm_I1_T11_F60 4 NaN 
Obs10044.2_VD150cm_I1_T11_F66 4 NaN 
Obs10044.2_VD150cm_I1_T11_F72 4 NaN 
Obs10044.2_VD150cm_I1_T11_F78 4 NaN 
Obs10044.2_VD150cm_I1_T11_F84 4 NaN 
Obs10044.2_VD150cm_I1_T11_F90 4 NaN 
Obs10044.2_VD150cm_I1_T11_F96 4 NaN 
Obs10044.2_VD150cm_I1_T11_F102 4 NaN 
Obs10044.2_VD150cm_I1_T11_F108 4 NaN 
Obs10044.2_VD150cm_I1_T11_F114 4 NaN 
Obs10044.2_VD150cm_I1_T11_F120 4 NaN 
Obs10044.2_VD150cm_I1_T11_F126 4 NaN 
Obs10044.2_VD150cm_I1_T11_F132 4 NaN 
Obs10044.2_VD150cm_I1_T11_F138 4 NaN 
Obs10044.2_VD150cm_I1_T11_F144 4 NaN 
Obs10044.2_VD150cm_I1_T11_F150 4 NaN 
Obs10044.2_VD150cm_I1_T11_F156 4 NaN 
Obs10044.2_VD150cm_I1_T11_F162 4 NaN 
Obs10044.2_VD150cm_I1_T11_F168 4 NaN 
Obs10044.2_VD150cm_I1_T11_F174 4 NaN 
Obs10044.2_VD150cm_I1_T11_F180 4 NaN 
Obs10044.2_VD150cm_I1_T11_F186 4 NaN 
Obs10044.2_VD150cm_I1_T11_F192 4 NaN 
Obs10044.2_VD150cm_I1_T11_F198 4 NaN 
Obs10044.2_VD150cm_I1_T11_F204 4 NaN 
Obs10044.2_VD150cm_I1_T11_F210 4 NaN 
Obs10044.2_VD150cm_I1_T11_F216 4 NaN 
Obs10044.2_VD150cm_I1_T11_F222 4 NaN 
Obs10044.2_VD150cm_I1_T11_F228 4 NaN 
Obs10044.2_VD150cm_I1_T11_F234 4 NaN 
Obs10044.2_VD150cm_I1_T11_F240 4 NaN 
Obs10044.2_VD150cm_I1_T11_F246 4 NaN 
Obs10044.2_VD150cm_I1_T11_F252 4 NaN 
Obs10044.2_VD150cm_I1_T11_F258 4 NaN 
Obs10044.2_VD150cm_I1_T11_F264 4 NaN 
Obs10044.2_VD150cm_I1_T11_F270 4 NaN 
Obs10044.2_VD150cm_I1_T11_F276 4 NaN 
Obs10044.2_VD150cm_I1_T11_F282 4 NaN 
Obs10044.2_VD150cm_I1_T11_F288 4 NaN 
Obs10044.2_VD150cm_I1_T11_F294 4 NaN 
Obs10044.2_VD150cm_I1_T11_F300 4 NaN 
Obs10044.2_VD150cm_I1_T11_F306 4 NaN 
Obs10044.2_VD150cm_I1_T11_F312 4 NaN 
Obs10044.2_VD150cm_I1_T11_F318 4 NaN 
Obs10044.2_VD150cm_I1_T11_F324 4 NaN 
Obs10044.2_VD150cm_I1_T11_F330 4 NaN 
Obs10044.2_VD150cm_I1_T11_F336 4 NaN 
Obs10044.2_VD150cm_I1_T11_F342 4 NaN 
Obs10044.2_VD150cm_I1_T11_F348 4 NaN 
Obs10044.2_VD150cm_I1_T11_F354 4 NaN 
Obs10044.2_VD150cm_I1_T11_F360 4 NaN 
Obs10044.2_VD150cm_I1_T11_F366 4 NaN 
Obs10044.2_VD150cm_I1_T11_F372 4 NaN 
Obs10044.2_VD150cm_I1_T11_F378 4 NaN 
Obs10044.2_VD150cm_I1_T11_F384 4 NaN 
Obs10044.2_VD150cm_I1_T11_F390 4 NaN 
Obs10044.2_VD150cm_I1_T11_F396 4 NaN 
Obs10044.2_VD150cm_I1_T11_F402 4 NaN 
Obs10044.2_VD150cm_I1_T11_F408 4 NaN 
Obs10044.2_VD150cm_I1_T11_F414 4 NaN 
Obs10044.2_VD150cm_I1_T11_F420 4 NaN 
Obs10044.2_VD150cm_I1_T11_F426 4 NaN 
Obs10044.2_VD150cm_I1_T11_F432 4 NaN 
Obs10044.2_VD150cm_I1_T11_F438 4 NaN 
Obs10044.2_VD150cm_I1_T11_F444 4 NaN 
Obs10044.2_VD150cm_I1_T11_F450 4 NaN 
Obs10044.2_VD150cm_I1_T11_F456 4 NaN 
