Obs10048.3_VD040cm_I2_T01_F0006 NaN 8 
Obs10048.3_VD040cm_I2_T01_F0012 NaN 8 
Obs10048.3_VD040cm_I2_T01_F0018 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0024 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0030 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0036 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0042 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0048 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0054 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0060 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0066 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0072 NaN 8 
Obs10048.3_VD040cm_I2_T01_F0078 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0084 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0090 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0096 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0102 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0108 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0114 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0120 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0126 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0132 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0138 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0144 NaN 8 
Obs10048.3_VD040cm_I2_T01_F0150 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0156 NaN 7 
Obs10048.3_VD040cm_I2_T01_F0162 NaN 1 
Obs10048.3_VD040cm_I2_T01_F0168 NaN 1 
