Obs10052.3_VD150cm_I4_T07_F0006 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0012 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0018 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0024 6 NaN 
Obs10052.3_VD150cm_I4_T07_F0030 6 NaN 
Obs10052.3_VD150cm_I4_T07_F0036 6 NaN 
Obs10052.3_VD150cm_I4_T07_F0042 6 NaN 
Obs10052.3_VD150cm_I4_T07_F0048 6 NaN 
Obs10052.3_VD150cm_I4_T07_F0054 6 NaN 
Obs10052.3_VD150cm_I4_T07_F0060 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0066 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0072 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0078 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0084 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0090 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0096 5 NaN 
Obs10052.3_VD150cm_I4_T07_F0102 6 NaN 
