Obs10253.2_VD040cm_I2_T03_F0024 6 NaN 
Obs10253.2_VD040cm_I2_T03_F0174 6 NaN 
Obs10253.2_VD150cm_I3_T02_F0042 6 NaN 
Obs10253.2_VD150cm_I3_T02_F0048 5 NaN 
Obs10295.3_VD040cm_I1_T02_F0006 6 NaN 
Obs10295.3_VD040cm_I1_T02_F0012 6 NaN 
Obs10295.3_VD040cm_I1_T02_F0018 5 NaN 
Obs10295.3_VD040cm_I1_T02_F0024 5 NaN 
Obs10295.3_VD040cm_I1_T02_F0030 5 NaN 
Obs10295.3_VD040cm_I1_T02_F0036 5 NaN 
Obs10295.3_VD040cm_I1_T03_F0258 5 NaN 
Obs10295.3_VD040cm_I2_T01_F0006 6 NaN 
Obs10295.3_VD040cm_I3_T01_F0018 6 NaN 
Obs10295.3_VD040cm_I3_T01_F0060 6 NaN 
Obs10295.3_VD040cm_I3_T01_F0066 6 NaN 
Obs10295.3_VD040cm_I3_T02_F0012 6 NaN 
Obs10295.3_VD040cm_I3_T03_F0042 6 NaN 
Obs10295.3_VD040cm_I3_T05_F0186 6 NaN 
Obs10295.3_VD040cm_I4_T03_F0120 6 NaN 
Obs10295.3_VD040cm_I4_T03_F0282 6 NaN 
Obs10295.3_VD040cm_I4_T03_F0318 6 NaN 
Obs10295.3_VD040cm_I4_T03_F0366 6 NaN 
Obs10295.3_VD150cm_I1_T01_F0078 6 NaN 
Obs10295.3_VD150cm_I1_T01_F0084 6 NaN 
Obs10295.3_VD150cm_I1_T01_F0090 6 NaN 
Obs10295.3_VD150cm_I1_T01_F0096 6 NaN 
Obs10295.3_VD150cm_I1_T01_F0102 6 NaN 
Obs10295.3_VD150cm_I1_T01_F0108 6 NaN 
Obs10295.3_VD150cm_I1_T02_F0258 6 NaN 
Obs10295.3_VD150cm_I1_T03_F0024 6 NaN 
Obs10295.3_VD150cm_I2_T03_F0120 6 NaN 
Obs10295.3_VD150cm_I2_T03_F0168 6 NaN 
Obs10295.3_VD150cm_I2_T03_F0192 6 NaN 
Obs10295.3_VD150cm_I2_T04_F0048 6 NaN 
Obs10295.3_VD150cm_I2_T06_F0126 6 NaN 
Obs10295.3_VD150cm_I2_T06_F0174 6 NaN 
Obs10295.3_VD150cm_I2_T06_F0180 6 NaN 
Obs10295.3_VD150cm_I2_T07_F0024 6 NaN 
Obs10295.3_VD150cm_I2_T07_F0066 6 NaN 
Obs10295.3_VD150cm_I4_T01_F0060 5 NaN 
Obs10295.3_VD150cm_I4_T01_F0108 6 NaN 
Obs10295.3_VD150cm_I4_T02_F0006 6 NaN 
Obs10295.3_VD150cm_I4_T04_F0102 6 NaN 
Obs10295.3_VD150cm_I4_T04_F0168 6 NaN 
Obs10295.3_VD150cm_I4_T04_F0204 6 NaN 
Obs10295.3_VD150cm_I4_T04_F0222 6 NaN 
Obs10295.3_VD150cm_I4_T04_F0252 6 NaN 
Obs10295.3_VD150cm_I4_T05_F0072 6 NaN 
Obs10295.3_VD150cm_I4_T06_F0066 6 NaN 
Obs10295.3_VD150cm_I4_T06_F0192 6 NaN 
Obs10295.3_VD150cm_I4_T06_F0198 5 NaN 
Obs10295.3_VD150cm_I4_T06_F0204 5 NaN 
Obs10295.3_VD150cm_I4_T06_F0216 6 NaN 
Obs10295.3_VD150cm_I4_T08_F0108 6 NaN 
Obs10295.3_VD150cm_I4_T09_F0024 6 NaN 
Obs10295.3_VD150cm_I4_T12_F0054 6 NaN 
Obs10295.3_VD150cm_I4_T12_F0066 6 NaN 
Obs10295.3_VD150cm_I4_T16_F0108 6 NaN 
Obs10295.3_VD150cm_I4_T16_F0132 6 NaN 
